start_station_id,end_station_id,count,station_name.x,lat.x,lon.x,station_name.y,lat.y,lon.y
56,39,51,Dudley Square,42.328654,-71.084198,Washington St. at Rutland St.,42.338623,-71.074182
58,66,51,The Esplanade - Beacon St. at Arlington St.,42.355596,-71.07278,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401
59,63,51,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367,Dorchester Ave. at Gillette Park,42.344023,-71.057054
61,66,51,Boylston at Fairfield,42.348762,-71.082383,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401
61,131,51,Boylston at Fairfield,42.348762,-71.082383,Jackson Square T at Centre St,42.322701,-71.099533
63,61,51,Dorchester Ave. at Gillette Park,42.344023,-71.057054,Boylston at Fairfield,42.348762,-71.082383
64,7,51,Congress / Sleeper,42.3511,-71.0496,Fan Pier,42.35328743453294,-71.04438900947571
70,19,51,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Buswell St. at Park Dr.,42.347241,-71.105301
70,66,51,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401
70,100,51,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Davis Square,42.396969,-71.123024
70,103,51,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374
71,102,51,Conway Park - Somerville Avenue,42.383405,-71.107593,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772
72,4,51,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Tremont St. at Berkeley St.,42.345392,-71.069616
72,21,51,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Prudential Center / Belvidere,42.345959,-71.082578
72,49,51,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Stuart St. at Charles St.,42.351146,-71.066289
73,57,51,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Columbus Ave. at Mass. Ave.,42.340799,-71.081572
74,114,51,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Teele Square at 239 Holland St,42.402763,-71.126908
75,120,51,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,Charles St at Beacon St,42.356052,-71.069849
77,72,51,Somerville City Hall,42.386844,-71.09812,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
79,99,51,Beacon St at Washington / Kirkland,42.37842,-71.105668,Wilson Square,42.385582,-71.113341
81,5,51,Boylston St / Washington St,42.352409,-71.062679,Northeastern U / North Parking Lot,42.341814,-71.090179
84,71,51,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Conway Park - Somerville Avenue,42.383405,-71.107593
84,120,51,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Charles St at Beacon St,42.356052,-71.069849
85,115,51,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,Porter Square Station,42.387995,-71.119084
87,109,51,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,TD Garden - Causeway at Portal Park #1,42.365942,-71.060515
93,67,51,JFK / UMASS at MBTA Station,42.320494,-71.051122,MIT at Mass Ave / Amherst St,42.3581,-71.093198
95,139,51,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Dana Park,42.361589,-71.107437
102,137,51,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772,Magoun Square at Trum Field,42.398365,-71.107818
103,60,51,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399
109,12,51,TD Garden - Causeway at Portal Park #1,42.365942,-71.060515,Ruggles Station / Columbus Ave.,42.335911,-71.088496
113,54,51,Andrew Station - Dorchester Ave at Humboldt Pl,42.330716,-71.057044,Tremont St / West St,42.354979,-71.063348
120,151,51,Charles St at Beacon St,42.356052,-71.069849,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163
122,82,51,BIDMC - Brookline at Burlington St,42.345733,-71.100694,Washington Square at Washington St. / Beacon St.,42.339335,-71.13493
134,4,51,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655,Tremont St. at Berkeley St.,42.345392,-71.069616
138,128,51,Mass Ave at Newmarket Square,42.326599,-71.066498,E. Cottage St at Columbia Rd,42.320561,-71.06198
143,96,51,EF - North Point Park,42.369885,-71.069957,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
149,58,51,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,The Esplanade - Beacon St. at Arlington St.,42.355596,-71.07278
149,60,51,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399
151,134,51,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655
169,151,51,Edwards Playground - Main Street & Eden Street,42.378965,-71.068607,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163
177,67,51,University Park,42.36264779118595,-71.10006093978882,MIT at Mass Ave / Amherst St,42.3581,-71.093198
5,58,50,Northeastern U / North Parking Lot,42.341814,-71.090179,The Esplanade - Beacon St. at Arlington St.,42.355596,-71.07278
5,134,50,Northeastern U / North Parking Lot,42.341814,-71.090179,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655
9,72,50,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
10,45,50,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,Yawkey Way at Boylston St.,42.344706,-71.097515
14,42,50,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171,-71.102797,Boylston St. at Arlington St.,42.352033,-71.070627
14,124,50,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171,-71.102797,Curtis Hall at South Street,42.309054,-71.11543
15,8,50,Harvard Real Estate - Brighton Mills - 370 Western Ave,42.361667,-71.13802,Union Square - Brighton Ave. at Cambridge St.,42.353334,-71.137313
16,41,50,Back Bay / South End Station,42.34807412317439,-71.07657015323639,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.123831
17,104,50,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,42.365064,-71.119233,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
20,53,50,Aquarium Station - 200 Atlantic Ave.,42.35977,-71.051601,Beacon St / Mass Ave,42.350851,-71.089886
20,75,50,Aquarium Station - 200 Atlantic Ave.,42.35977,-71.051601,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066
21,27,50,Prudential Center / Belvidere,42.345959,-71.082578,Roxbury Crossing Station,42.331184,-71.095171
24,63,50,Seaport Square - Seaport Blvd. at Boston Wharf,42.351205,-71.043983,Dorchester Ave. at Gillette Park,42.344023,-71.057054
27,125,50,Roxbury Crossing Station,42.331184,-71.095171,Hyde Square at Barbara St,42.320998,-71.110833
30,60,50,Brigham Cir / Huntington Ave,42.334073,-71.105221,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399
30,81,50,Brigham Cir / Huntington Ave,42.334073,-71.105221,Boylston St / Washington St,42.352409,-71.062679
35,129,50,Franklin St. / Arch St.,42.355402,-71.058087,Hayes Square at Vine St.,42.377022,-71.056605
39,11,50,Washington St. at Rutland St.,42.338623,-71.074182,Longwood Ave / Binney St,42.338629,-71.1065
39,47,50,Washington St. at Rutland St.,42.338623,-71.074182,Cross St. at Hanover St.,42.362811,-71.056067
40,52,50,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,Newbury St / Hereford St,42.348717,-71.085954
42,105,50,Boylston St. at Arlington St.,42.352033,-71.070627,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
43,26,50,Rowes Wharf - Atlantic Ave,42.357143,-71.050699,Washington St. at Waltham St.,42.341522,-71.068922
43,151,50,Rowes Wharf - Atlantic Ave,42.357143,-71.050699,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163
46,20,50,Christian Science Plaza,42.343864,-71.085918,Aquarium Station - 200 Atlantic Ave.,42.35977,-71.051601
47,163,50,Cross St. at Hanover St.,42.362811,-71.056067,Lawn on D,42.344792,-71.044024
48,84,50,Post Office Square,42.356755,-71.055407,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
49,31,50,Stuart St. at Charles St.,42.351146,-71.066289,Seaport Hotel,42.348833,-71.041747
51,36,50,Washington St. at Lenox St.,42.3348756,-71.0790969,Boston Public Library - 700 Boylston St.,42.349673,-71.077303
51,81,50,Washington St. at Lenox St.,42.3348756,-71.0790969,Boylston St / Washington St,42.352409,-71.062679
52,11,50,Newbury St / Hereford St,42.348717,-71.085954,Longwood Ave / Binney St,42.338629,-71.1065
55,105,50,Boylston / Mass Ave,42.347265,-71.088088,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
55,138,50,Boylston / Mass Ave,42.347265,-71.088088,Mass Ave at Newmarket Square,42.326599,-71.066498
57,80,50,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
57,160,50,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,Wentworth Institute of Technology,42.337596,-71.096391
58,149,50,The Esplanade - Beacon St. at Arlington St.,42.355596,-71.07278,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164
59,121,50,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367,West Broadway at Dorchester St,42.335693,-71.045859
60,86,50,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399,Brookline Village - Pearl Street @ MBTA,42.332799,-71.116205
61,65,50,Boylston at Fairfield,42.348762,-71.082383,Boston Convention & Exhibition Center,42.3475,-71.0441
61,82,50,Boylston at Fairfield,42.348762,-71.082383,Washington Square at Washington St. / Beacon St.,42.339335,-71.13493
61,94,50,Boylston at Fairfield,42.348762,-71.082383,Charlestown - Main St at Austin St,42.375603,-71.064608
61,105,50,Boylston at Fairfield,42.348762,-71.082383,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
63,7,50,Dorchester Ave. at Gillette Park,42.344023,-71.057054,Fan Pier,42.35328743453294,-71.04438900947571
73,37,50,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,New Balance - 20 Guest St.,42.357402,-71.147782
80,103,50,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374
80,104,50,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
81,143,50,Boylston St / Washington St,42.352409,-71.062679,EF - North Point Park,42.369885,-71.069957
84,61,50,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Boylston at Fairfield,42.348762,-71.082383
85,36,50,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,Boston Public Library - 700 Boylston St.,42.349673,-71.077303
87,16,50,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Back Bay / South End Station,42.34807412317439,-71.07657015323639
89,78,50,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Union Square - Somerville,42.379637,-71.095319
91,4,50,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Tremont St. at Berkeley St.,42.345392,-71.069616
91,46,50,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Christian Science Plaza,42.343864,-71.085918
93,130,50,JFK / UMASS at MBTA Station,42.320494,-71.051122,Upham's Corner - Ramsey St at Dudley St,42.317225,-71.065421
94,21,50,Charlestown - Main St at Austin St,42.375603,-71.064608,Prudential Center / Belvidere,42.345959,-71.082578
94,54,50,Charlestown - Main St at Austin St,42.375603,-71.064608,Tremont St / West St,42.354979,-71.063348
95,102,50,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772
96,9,50,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639
97,11,50,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,Longwood Ave / Binney St,42.338629,-71.1065
98,88,50,Charlestown - Warren St at Chelsea St,42.371848,-71.060292,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
109,88,50,TD Garden - Causeway at Portal Park #1,42.365942,-71.060515,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
112,80,50,Somerville Hospital at Highland Ave / Crocker St,42.39082,-71.10942,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
122,36,50,BIDMC - Brookline at Burlington St,42.345733,-71.100694,Boston Public Library - 700 Boylston St.,42.349673,-71.077303
122,55,50,BIDMC - Brookline at Burlington St,42.345733,-71.100694,Boylston / Mass Ave,42.347265,-71.088088
122,61,50,BIDMC - Brookline at Burlington St,42.345733,-71.100694,Boylston at Fairfield,42.348762,-71.082383
122,67,50,BIDMC - Brookline at Burlington St,42.345733,-71.100694,MIT at Mass Ave / Amherst St,42.3581,-71.093198
124,30,50,Curtis Hall at South Street,42.309054,-71.11543,Brigham Cir / Huntington Ave,42.334073,-71.105221
130,130,50,Upham's Corner - Ramsey St at Dudley St,42.317225,-71.065421,Upham's Corner - Ramsey St at Dudley St,42.317225,-71.065421
132,67,50,Summer St at Cutter St,42.394002,-71.120406,MIT at Mass Ave / Amherst St,42.3581,-71.093198
134,64,50,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655,Congress / Sleeper,42.3511,-71.0496
141,120,50,Kendall Street,42.363560158429884,-71.08216792345047,Charles St at Beacon St,42.356052,-71.069849
142,102,50,Alewife Station at Russell Field,42.396105,-71.139459,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772
143,105,50,EF - North Point Park,42.369885,-71.069957,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
149,53,50,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,Beacon St / Mass Ave,42.350851,-71.089886
149,87,50,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
149,142,50,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,Alewife Station at Russell Field,42.396105,-71.139459
150,24,50,State Street at Channel Center,42.344137,-71.052608,Seaport Square - Seaport Blvd. at Boston Wharf,42.351205,-71.043983
7,113,49,Fan Pier,42.35328743453294,-71.04438900947571,Andrew Station - Dorchester Ave at Humboldt Pl,42.330716,-71.057044
9,21,49,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,Prudential Center / Belvidere,42.345959,-71.082578
12,59,49,Ruggles Station / Columbus Ave.,42.335911,-71.088496,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367
13,11,49,Boston Medical Center -  East Concord at Harrison Ave,42.336437,-71.073089,Longwood Ave / Binney St,42.338629,-71.1065
16,124,49,Back Bay / South End Station,42.34807412317439,-71.07657015323639,Curtis Hall at South Street,42.309054,-71.11543
25,56,49,Tremont St / W Newton St,42.341332,-71.076847,Dudley Square,42.328654,-71.084198
26,47,49,Washington St. at Waltham St.,42.341522,-71.068922,Cross St. at Hanover St.,42.362811,-71.056067
32,103,49,Landmark Centre,42.343912,-71.102221,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374
36,95,49,Boston Public Library - 700 Boylston St.,42.349673,-71.077303,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
39,30,49,Washington St. at Rutland St.,42.338623,-71.074182,Brigham Cir / Huntington Ave,42.334073,-71.105221
40,26,49,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,Washington St. at Waltham St.,42.341522,-71.068922
40,57,49,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,Columbus Ave. at Mass. Ave.,42.340799,-71.081572
41,23,49,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.123831,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629
42,69,49,Boylston St. at Arlington St.,42.352033,-71.070627,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338
43,39,49,Rowes Wharf - Atlantic Ave,42.357143,-71.050699,Washington St. at Rutland St.,42.338623,-71.074182
44,4,49,Faneuil Hall - Union St. at North St.,42.360613,-71.057452,Tremont St. at Berkeley St.,42.345392,-71.069616
45,20,49,Yawkey Way at Boylston St.,42.344706,-71.097515,Aquarium Station - 200 Atlantic Ave.,42.35977,-71.051601
46,35,49,Christian Science Plaza,42.343864,-71.085918,Franklin St. / Arch St.,42.355402,-71.058087
46,122,49,Christian Science Plaza,42.343864,-71.085918,BIDMC - Brookline at Burlington St,42.345733,-71.100694
47,46,49,Cross St. at Hanover St.,42.362811,-71.056067,Christian Science Plaza,42.343864,-71.085918
48,65,49,Post Office Square,42.356755,-71.055407,Boston Convention & Exhibition Center,42.3475,-71.0441
51,59,49,Washington St. at Lenox St.,42.3348756,-71.0790969,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367
54,30,49,Tremont St / West St,42.354979,-71.063348,Brigham Cir / Huntington Ave,42.334073,-71.105221
54,38,49,Tremont St / West St,42.354979,-71.063348,TD Garden - Causeway at Portal Park #2,42.366222,-71.059914
57,59,49,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367
57,125,49,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,Hyde Square at Barbara St,42.320998,-71.110833
59,98,49,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367,Charlestown - Warren St at Chelsea St,42.371848,-71.060292
60,5,49,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399,Northeastern U / North Parking Lot,42.341814,-71.090179
60,87,49,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
61,69,49,Boylston at Fairfield,42.348762,-71.082383,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338
63,13,49,Dorchester Ave. at Gillette Park,42.344023,-71.057054,Boston Medical Center -  East Concord at Harrison Ave,42.336437,-71.073089
65,60,49,Boston Convention & Exhibition Center,42.3475,-71.0441,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399
65,113,49,Boston Convention & Exhibition Center,42.3475,-71.0441,Andrew Station - Dorchester Ave at Humboldt Pl,42.330716,-71.057044
67,103,49,MIT at Mass Ave / Amherst St,42.3581,-71.093198,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374
68,6,49,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Cambridge St. at Joy St.,42.361174,-71.065142
72,16,49,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Back Bay / South End Station,42.34807412317439,-71.07657015323639
81,74,49,Boylston St / Washington St,42.352409,-71.062679,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
84,52,49,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Newbury St / Hereford St,42.348717,-71.085954
84,139,49,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Dana Park,42.361589,-71.107437
86,21,49,Brookline Village - Pearl Street @ MBTA,42.332799,-71.116205,Prudential Center / Belvidere,42.345959,-71.082578
87,60,49,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399
88,97,49,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565
88,140,49,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Danehy Park,42.388966,-71.132788
91,85,49,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927
97,23,49,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629
98,117,49,Charlestown - Warren St at Chelsea St,42.371848,-71.060292,Binney St / Sixth St,42.366095,-71.086388
103,9,49,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639
106,4,49,Mt Pleasant Ave / Dudley Town Common,42.325333,-71.075354,Tremont St. at Berkeley St.,42.345392,-71.069616
107,108,49,Ames St at Main St,42.3625,-71.08822,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
108,89,49,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
109,70,49,TD Garden - Causeway at Portal Park #1,42.365942,-71.060515,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
110,38,49,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,TD Garden - Causeway at Portal Park #2,42.366222,-71.059914
113,59,49,Andrew Station - Dorchester Ave at Humboldt Pl,42.330716,-71.057044,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367
113,93,49,Andrew Station - Dorchester Ave at Humboldt Pl,42.330716,-71.057044,JFK / UMASS at MBTA Station,42.320494,-71.051122
116,21,49,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Prudential Center / Belvidere,42.345959,-71.082578
116,104,49,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
119,16,49,South Boston Library - 646 East Broadway,42.335741,-71.03877,Back Bay / South End Station,42.34807412317439,-71.07657015323639
123,11,49,JP Center - Centre Street at Myrtle Street,42.313156,-71.11414,Longwood Ave / Binney St,42.338629,-71.1065
128,23,49,E. Cottage St at Columbia Rd,42.320561,-71.06198,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629
129,58,49,Hayes Square at Vine St.,42.377022,-71.056605,The Esplanade - Beacon St. at Arlington St.,42.355596,-71.07278
129,72,49,Hayes Square at Vine St.,42.377022,-71.056605,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
134,119,49,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655,South Boston Library - 646 East Broadway,42.335741,-71.03877
138,46,49,Mass Ave at Newmarket Square,42.326599,-71.066498,Christian Science Plaza,42.343864,-71.085918
139,19,49,Dana Park,42.361589,-71.107437,Buswell St. at Park Dr.,42.347241,-71.105301
139,70,49,Dana Park,42.361589,-71.107437,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
141,42,49,Kendall Street,42.363560158429884,-71.08216792345047,Boylston St. at Arlington St.,42.352033,-71.070627
141,134,49,Kendall Street,42.363560158429884,-71.08216792345047,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655
150,38,49,State Street at Channel Center,42.344137,-71.052608,TD Garden - Causeway at Portal Park #2,42.366222,-71.059914
150,130,49,State Street at Channel Center,42.344137,-71.052608,Upham's Corner - Ramsey St at Dudley St,42.317225,-71.065421
151,81,49,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163,Boylston St / Washington St,42.352409,-71.062679
6,9,48,Cambridge St. at Joy St.,42.361174,-71.065142,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639
6,87,48,Cambridge St. at Joy St.,42.361174,-71.065142,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
11,4,48,Longwood Ave / Binney St,42.338629,-71.1065,Tremont St. at Berkeley St.,42.345392,-71.069616
13,150,48,Boston Medical Center -  East Concord at Harrison Ave,42.336437,-71.073089,State Street at Channel Center,42.344137,-71.052608
16,123,48,Back Bay / South End Station,42.34807412317439,-71.07657015323639,JP Center - Centre Street at Myrtle Street,42.313156,-71.11414
17,75,48,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,42.365064,-71.119233,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066
20,63,48,Aquarium Station - 200 Atlantic Ave.,42.35977,-71.051601,Dorchester Ave. at Gillette Park,42.344023,-71.057054
22,69,48,South Station - 700 Atlantic Ave.,42.352175,-71.055547,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338
24,16,48,Seaport Square - Seaport Blvd. at Boston Wharf,42.351205,-71.043983,Back Bay / South End Station,42.34807412317439,-71.07657015323639
26,121,48,Washington St. at Waltham St.,42.341522,-71.068922,West Broadway at Dorchester St,42.335693,-71.045859
29,67,48,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,MIT at Mass Ave / Amherst St,42.3581,-71.093198
30,20,48,Brigham Cir / Huntington Ave,42.334073,-71.105221,Aquarium Station - 200 Atlantic Ave.,42.35977,-71.051601
30,40,48,Brigham Cir / Huntington Ave,42.334073,-71.105221,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877
38,74,48,TD Garden - Causeway at Portal Park #2,42.366222,-71.059914,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
40,72,48,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
41,6,48,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.123831,Cambridge St. at Joy St.,42.361174,-71.065142
43,152,48,Rowes Wharf - Atlantic Ave,42.357143,-71.050699,Ink Block,42.345901,-71.063187
45,23,48,Yawkey Way at Boylston St.,42.344706,-71.097515,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629
45,105,48,Yawkey Way at Boylston St.,42.344706,-71.097515,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
45,123,48,Yawkey Way at Boylston St.,42.344706,-71.097515,JP Center - Centre Street at Myrtle Street,42.313156,-71.11414
45,125,48,Yawkey Way at Boylston St.,42.344706,-71.097515,Hyde Square at Barbara St,42.320998,-71.110833
46,9,48,Christian Science Plaza,42.343864,-71.085918,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639
50,122,48,Boylston St / Berkeley St,42.350989,-71.073644,BIDMC - Brookline at Burlington St,42.345733,-71.100694
52,96,48,Newbury St / Hereford St,42.348717,-71.085954,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
52,143,48,Newbury St / Hereford St,42.348717,-71.085954,EF - North Point Park,42.369885,-71.069957
53,38,48,Beacon St / Mass Ave,42.350851,-71.089886,TD Garden - Causeway at Portal Park #2,42.366222,-71.059914
53,66,48,Beacon St / Mass Ave,42.350851,-71.089886,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401
53,139,48,Beacon St / Mass Ave,42.350851,-71.089886,Dana Park,42.361589,-71.107437
54,7,48,Tremont St / West St,42.354979,-71.063348,Fan Pier,42.35328743453294,-71.04438900947571
56,126,48,Dudley Square,42.328654,-71.084198,Egleston Square at Columbus Ave,42.315692,-71.098634
57,152,48,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,Ink Block,42.345901,-71.063187
59,46,48,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367,Christian Science Plaza,42.343864,-71.085918
61,24,48,Boylston at Fairfield,42.348762,-71.082383,Seaport Square - Seaport Blvd. at Boston Wharf,42.351205,-71.043983
